gene_name,tumor_samples_count,normal_samples_count,avg(tumor),avg(normal),avg(tumor)/avg(normal),avg(tumor)=0_count,avg(normal)=0_count
SEC14L4,497,52,0.458998993964,0.867121153846,0.5293366352877824,247,15
SLC12A4,497,52,9.77196257545,10.5887192308,0.9228653968892535,0,0
SLC12A7,497,52,10.7177416499,10.164175,1.0544625264617538,0,0
NEO1,497,52,11.6343639839,11.7176942308,0.9928885115770475,0,0
SLC12A1,497,52,2.16145754527,1.91189038462,1.1305342412224384,54,6
TDRD5,497,52,4.00180060362,4.49199615385,0.8908735596746434,13,0
SLC12A3,497,52,2.51354406439,2.28965,1.0977852791414924,25,1
OR5M3,497,52,0.00475754527163,0.0,n/a,495,52
LBH,497,52,11.2248935614,10.6863826923,1.0503922500780505,0,0
FGG,497,52,0.378032595573,0.337553846154,1.1199179031162498,415,39
SLC12A9,497,52,9.96587867203,9.6264,1.035265381869878,0,0
FGA,497,52,0.512804627767,0.364676923077,1.4061888628429369,384,39
FGB,497,52,0.735164386318,0.388315384615,1.8932146792125348,328,35
VWCE,497,52,3.54610060362,5.16644615385,0.6863713465748289,0,0
IMP3,497,52,10.5137092555,10.2327980769,1.0274520396570352,0,0
MRVI1,497,52,9.72906901408,11.1470173077,0.8727957215398505,0,0
OR5M1,497,52,0.00968048289738,0.0,n/a,491,52
EXT2,497,52,10.9428551308,10.9082903846,1.0031686675868179,0,0
EXT1,497,52,9.22475191147,9.6972,0.9512799479714571,0,0
IMP5,497,52,0.039209054326,0.0194096153846,2.020084043346575,465,51
ATP1B4,497,52,0.755878672032,1.23243269231,0.6133224773653428,309,28
ACIN1,497,52,11.3051490946,11.2631230769,1.003731293474936,0,0
ATP1B2,497,52,6.13142193159,7.15134615385,0.8573801071413557,0,0
ATP1B3,497,52,10.6796352113,10.8979615385,0.9799663151293565,0,0
ATP1B1,497,52,10.0355663984,11.2482076923,0.8921924872754046,0,0
TFB1M,497,52,7.04508350101,7.105625,0.9914797784862043,1,0
LY96,497,52,4.87720301811,4.55574230769,1.0705616535583153,0,0
RBM12B,497,52,8.61024024145,8.46411730769,1.0172638124501872,0,0
TESK1,497,52,10.2812370221,10.1325096154,1.0146782398826808,0,0
TESK2,497,52,9.66988269618,9.41229615385,1.0273670248067628,0,0
ZAK,497,52,10.3710092555,11.5986519231,0.8941564351024985,0,0
LOC91316,497,52,7.47699195171,6.93683076923,1.0778685829954868,0,0
PSMC3,497,52,11.1329619718,11.0862807692,1.0042107180552178,0,0
PLD2,497,52,9.57064265594,9.67886730769,0.9888184589873773,0,0
NCRNA00113,497,52,0.0524559356137,0.0531865384615,0.9862633878987125,456,46
PCA3,497,52,11.5469800805,6.77788846154,1.7036249778979007,0,0
NOS1AP,497,52,5.10397847082,5.72995961538,0.8907529569878744,0,0
LOC645332,497,52,7.08523440644,6.75228653846,1.049308906854085,0,0
PLD3,497,52,12.1490967807,12.4199923077,0.9781887524326062,0,0
ZNF132,497,52,7.13333822938,7.36109615385,0.9690592379572581,0,0
FAM164C,497,52,5.29554688129,5.75683269231,0.9198715968181014,0,0
FAM164A,497,52,8.33620523139,8.62943076923,0.9660202919886711,0,0
FAM113A,497,52,9.87137806841,9.06800576923,1.0885941539545185,0,0
C14orf169,497,52,7.64024647887,7.77613269231,0.9825252193074232,0,0
C14orf167,497,52,9.24834748491,9.31875384615,0.9924446591886907,0,0
ALDH5A1,497,52,9.49640885312,9.48559615385,1.0011399071916187,0,0
C14orf165,497,52,0.023376861167,0.00663653846154,3.5224479301191094,476,51
BSPH1,497,52,0.0,0.0978134615385,0.0,497,50
OSBP,497,52,11.1793551308,11.2009423077,0.9980727356400385,0,0
C14orf162,497,52,0.648829778672,0.306757692308,2.1151214621253107,170,30
TCTA,497,52,10.7055887324,10.813775,0.9899955133516618,0,0
SNX3,497,52,10.9724390342,11.3181057692,0.9694589587627584,1,0
SNX2,497,52,10.348955332,10.5717961538,0.9789211957352082,0,0
SNX1,497,52,11.7429738431,11.9645942308,0.9814769825506541,0,0
OCM,497,52,0.910365995976,0.674492307692,1.3497055275404994,112,11
SNX6,497,52,9.82259617706,10.1441807692,0.9682986138078469,0,0
RAB1B,497,52,12.9777943662,12.7485903846,1.0179787705673244,0,0
SNX4,497,52,10.0760064386,9.83468076923,1.0245382310889077,0,0
RPL27A,497,52,14.0872052314,13.6171846154,1.034516724953019,0,0
SNX8,497,52,7.88333521127,7.36457884615,1.0704393796238165,0,0
VWC2,497,52,0.640486720322,1.27000769231,0.5043171976054119,186,6
TRMT1,497,52,9.43928430584,8.84179038462,1.067576123751956,0,0
CASD1,497,52,9.74374909457,9.62636153846,1.0121943847254076,0,0
XPO6,497,52,11.3317110664,10.6970211538,1.059333332469295,0,0
OXER1,497,52,4.86928973843,5.98010769231,0.8142478344819825,0,0
CCDC127,497,52,8.71748913481,8.73752115385,0.997707356733725,0,0
CCDC126,497,52,7.29521690141,7.32615,0.9957777142712683,0,0
CCDC125,497,52,9.73283299799,9.07634230769,1.0723298734270121,0,0
CCDC124,497,52,10.1475156942,9.91590961538,1.023357017940244,0,0
CCDC123,497,52,9.09839637827,9.01968076923,1.0087270947889169,0,0
CCDC122,497,52,6.07525653924,6.46775961538,0.9393139047382697,0,0
CCDC121,497,52,6.83365694165,7.08623076923,0.9643570981800967,0,0
CCDC120,497,52,8.87007746479,8.65911346154,1.0243632335096795,0,0
CEL,497,52,4.40911428571,6.15457115385,0.7163966709457756,0,0
TIMELESS,497,52,8.76442696177,8.35791538462,1.048637914892452,0,0
SNHG7,497,52,10.2844418511,9.42081923077,1.0916717112580552,0,0
CCDC129,497,52,0.852035412475,2.15245769231,0.3958430474707101,164,1
ZIK1,497,52,5.9328915493,6.64573846154,0.8927362374598073,0,0
ITPKA,497,52,2.69904627767,3.76447884615,0.7169774058960647,2,0
ITPKC,497,52,10.1756635815,10.3914711538,0.9792322406363662,0,0
ITPKB,497,52,10.6613211268,10.8499576923,0.9826140736308244,0,0
SNORD115-16,497,52,0.0,0.0,n/a,497,52
RNF219,497,52,7.60777142857,8.12547692308,0.936286140566694,0,0
MGEA5,497,52,11.7357400402,11.7149076923,1.0017782767462553,0,0
L1TD1,497,52,1.4760778672,2.30305961538,0.6409203901379302,70,1
PHKG2,497,52,9.414422334,9.22155576923,1.0209147533886618,0,0
NRTN,497,52,3.86451851107,4.60703076923,0.8388306275001617,0,0
ITPK1,497,52,11.0101665996,11.3258596154,0.9721263527442803,0,0
ORAI3,497,52,10.0107092555,9.8723,1.0140199604482443,0,0
SNORA70B,497,52,0.00244708249497,0.0,n/a,495,52
ORAI1,497,52,8.19924507042,7.93803076923,1.0329066879161366,0,0
POM121L12,497,52,0.0,0.0,n/a,497,52
LGALS12,497,52,0.925418511066,1.58704807692,0.5831067908544858,136,6
STH,497,52,0.118958350101,0.0483576923077,2.45996747205575,407,47
LOC221442,497,52,5.60419517103,4.75534423077,1.1785046253359486,1,0
RAG1AP1,497,52,10.3825195171,10.1727942308,1.020616291018552,0,0
TSIX,497,52,0.729411066398,0.555190384615,1.3138034926590079,206,25
ZNF672,497,52,10.0511002012,9.89805769231,1.015461872789294,0,0
OPN1LW,497,52,0.0400442655936,0.0469173076923,0.8535073209268316,467,47
DLAT,497,52,9.57816921529,9.75746730769,0.981624525427904,0,0
UHRF1BP1L,497,52,8.90486056338,9.24882884615,0.9628095309692531,0,0
C12orf29,497,52,8.7674,8.756825,1.001207629477579,0,0
ZNF343,497,52,8.01884426559,7.88810384615,1.0165743785819277,0,0
C12orf27,497,52,0.994819919517,0.583538461538,1.7048060840656911,269,25
C12orf26,497,52,6.91347484909,6.80941923077,1.0152811296821245,0,0
C12orf24,497,52,6.51528350101,6.29709807692,1.0346485669141061,0,0
C12orf23,497,52,10.7692076459,10.5082980769,1.024828908262999,0,0
TUBB2C,497,52,13.2199215292,12.792025,1.0334502574201545,0,0
TMED2,497,52,13.11521167,12.9910403846,1.0095582248787236,0,0
HIST3H3,497,52,0.0721752515091,0.056975,1.2667880914270175,435,47
RNASEH2A,497,52,7.99053843058,7.47299615385,1.0692549903790571,0,0
CEP170,497,52,8.73956921529,8.89184230769,0.9828749670617948,0,0
RNASEH2B,497,52,8.39607364185,8.81398269231,0.9525856738042708,0,0
SNHG9,497,52,6.63695875252,5.46581730769,1.2142664818259805,0,0
COMTD1,497,52,7.63297122736,6.96685576923,1.0956120637770808,0,0
KIAA0284,497,52,10.6288899396,10.4322980769,1.0188445404133557,0,0
MAOB,497,52,9.87932877264,11.3030057692,0.8740443891066116,0,0
MAOA,497,52,12.3677448692,11.9238346154,1.0372288167480894,0,0
DTYMK,497,52,8.8468889336,8.34171923077,1.0605594229267525,0,0
NEIL3,497,52,2.71983380282,1.16205384615,2.340540252776564,10,8
NEIL2,497,52,8.90326539235,8.91781153846,0.9983688659437712,0,0
MSTO2P,497,52,6.50398008048,5.83637307692,1.1143873077955775,0,0
HNRNPR,497,52,11.4428301811,11.3404942308,1.0090239409530875,0,0
MMP28,497,52,6.65086820926,7.57957884615,0.877471999995148,0,0
MUT,497,52,10.0799788732,10.0054788462,1.0074459232017896,1,0
PIWIL4,497,52,4.31301971831,5.10877115385,0.8442381912258469,0,0
PIWIL3,497,52,0.0751398390342,0.0265711538462,2.8278726422368616,448,49
PIWIL2,497,52,2.57241006036,3.55959615385,0.7226690751372671,26,0
CHAD,497,52,2.87497947686,4.18639615385,0.6867432921320279,13,0
MED28,497,52,8.90908128773,9.00992115385,0.9888079080384906,0,0
CLYBL,497,52,6.46805150905,6.52901730769,0.990662331593737,0,0
NCRNA00051,497,52,0.022429778672,0.0,n/a,477,52
AHI1,497,52,8.65307364185,8.84268076923,0.978557732397236,1,0
FABP6,497,52,0.453768410463,0.277680769231,1.6341369685765603,330,32
FABP7,497,52,0.974434205231,2.85832115385,0.3409113786672258,152,4
FABP4,497,52,2.42632414487,3.56685384615,0.6802420983650708,21,0
FABP5,497,52,6.8708362173,4.84781346154,1.4173062292548178,0,0
FABP2,497,52,0.114070623742,0.0165173076923,6.906126946801311,416,50
FABP3,497,52,7.5760915493,8.78284230769,0.8626013406457702,0,0
CHAT,497,52,0.42076056338,0.195751923077,2.1494581343905304,365,40
FABP1,497,52,0.250870221328,0.225665384615,1.1116911960402847,408,34
AKR1C4,497,52,0.168714486922,0.0144788461538,11.652481498100036,439,51
GABRA4,497,52,0.306331991952,0.478782692308,0.6398142557643756,314,27
MESP2,497,52,4.26774647887,3.83486923077,1.1128792722919465,0,0
GABRA6,497,52,0.0371881287726,0.0400057692308,0.9295691468427929,477,48
GABRA1,497,52,1.16569295775,1.73889423077,0.6703644978054899,209,15
AKR1C1,497,52,6.16905171026,7.08186538462,0.8711054750720328,0,0
AKR1C2,497,52,4.65795050302,6.04852307692,0.7700971698015971,0,0
AKR1C3,497,52,6.50562173038,6.73800192308,0.9655120026162725,0,0
ZNF771,497,52,6.62065734406,6.23923846154,1.061132281588076,0,0
FKSG29,497,52,0.138869617706,0.0901519230769,1.54039551200417,386,43
MMP26,497,52,3.77793239437,1.14094807692,3.3112220185817502,15,16
SNCAIP,497,52,6.35044245473,7.18149230769,0.8842789468598641,0,0
ZNF530,497,52,5.85047283702,5.74277115385,1.0187543052457955,0,0
SPDYA,497,52,3.90481750503,2.85126538462,1.3695033531776675,0,0
MTERFD3,497,52,8.57815432596,8.243875,1.0405488105964409,0,0
SPDYC,497,52,0.0819438631791,0.104190384615,0.7864820106151592,430,43
CENPC1,497,52,8.32254225352,8.62077884615,0.9654049131806951,0,0
WHAMML2,497,52,4.71601830986,5.18307692308,0.9098877712699468,0,0
C1QBP,497,52,10.6046255533,10.2869788462,1.0308785224424601,0,0
MTERFD2,497,52,9.4583277666,9.30350769231,1.0166410432938011,0,0
?|57714,497,52,7.76872052314,8.34232692308,0.9312414383627962,0,0
ITFG1,497,52,9.96898108652,10.0365076923,0.993271902153741,0,0
GRIA3,497,52,3.57511851107,5.06216538462,0.7062429295438816,9,0
HNRNPL,497,52,12.4486724346,12.1508557692,1.0245099333769583,0,0
DNMBP,497,52,9.88361307847,9.78794615385,1.0097739528927707,0,0
ENAH,497,52,11.2717923541,11.9422115385,0.943861387635145,0,0
ASL,497,52,9.64921287726,9.17175769231,1.052057108459846,0,0
ATP6V0B,497,52,11.8249575453,11.29985,1.0464703111343627,0,0
ATP6V0C,497,52,11.768905835,11.4374769231,1.0289774496737498,0,0
GRIA1,497,52,1.1524195171,1.91362307692,0.602218655805299,122,1
UFM1,497,52,10.7004935614,11.0295730769,0.9701638936285398,0,0
SEPW1,497,52,11.9939595573,12.1286711538,0.9888931281264584,0,0
GKN1,497,52,0.0755338028169,0.431994230769,0.17484910083730076,473,40
GKN2,497,52,0.139206438632,0.130157692308,1.0695214102498622,417,44
KIF26A,497,52,5.03677263581,5.65459038462,0.8907404945756263,0,0
COL5A2,497,52,9.00625814889,8.79476153846,1.0240480210301208,0,0
COL5A3,497,52,6.62897384306,6.38264615385,1.0385933487890064,0,0
COL5A1,497,52,10.1698855131,10.3359307692,0.983935142382474,0,0
CENPM,497,52,6.09887847082,4.23923653846,1.4386737837087746,0,0
GRIA4,497,52,1.30615593561,1.97492307692,0.6613705368457533,87,2
LAMP1,497,52,12.8251090543,12.7513884615,1.0057813776915236,0,0
TCF25,497,52,11.358465996,11.3308557692,1.0024367291674527,0,0
NAT15,497,52,11.1294390342,10.5740461538,1.052524158896078,0,0
EP300,497,52,11.0007708249,11.1992019231,0.9822816751148722,0,0
DUT,497,52,10.061668008,9.80466730769,1.0262120776045454,0,0
NAT10,497,52,10.1912136821,10.0426134615,1.0147969670567534,0,0
TAAR5,497,52,0.0230104627767,0.0123826923077,1.8582762298281068,484,51
PDCD5,497,52,9.42474285714,8.79885576923,1.0711327818442926,0,0
TAAR1,497,52,0.493575855131,1.092175,0.45192011823268685,244,15
LOC388692,497,52,8.57900301811,7.95295,1.0787195968928072,0,0
ANUBL1,497,52,7.62563802817,7.54017692308,1.011334098120501,0,0
FAM55D,497,52,2.7535583501,4.41238846154,0.6240516613853452,64,2
HNRNPD,497,52,11.8542134809,11.6764634615,1.0152229328625353,0,0
TAAR9,497,52,0.00584285714286,0.0,n/a,493,52
FAM55A,497,52,1.35134205231,1.63486346154,0.826577927824153,143,16
ALDH2,497,52,11.1621921529,12.2507711538,0.9111420018170133,0,0
FAM55C,497,52,8.15944386318,9.07205961538,0.8994036866051999,0,0
C18orf2,497,52,1.18960764588,1.32783076923,0.8959030574087445,148,17
C18orf1,497,52,9.31370704225,9.88990769231,0.9417385209265061,0,0
NEU4,497,52,1.75570201207,1.52777307692,1.1491903075084977,38,3
SEPT9,497,52,12.2572126761,12.5320173077,0.9780717960334057,0,0
NPFF,497,52,3.49324406439,2.61831346154,1.3341580814138907,2,0
RCE1,497,52,8.44867746479,8.20929807692,1.0291595439247807,0,0
LENG9,497,52,9.28367987928,8.15422692308,1.138511347164293,0,0
LENG8,497,52,11.359383501,10.8286961538,1.0490075018839082,0,0
C18orf8,497,52,8.54513078471,8.55820384615,0.9984724526687372,0,0
ATP5F1,497,52,11.4794148893,11.5614538462,0.9929040968454735,0,0
LOC92249,497,52,9.74420181087,9.88551730769,0.9857047949612961,0,0
UQCR11,497,52,10.8476136821,10.5688096154,1.0263798929921208,0,0
ARMS2,497,52,0.417271428571,0.580726923077,0.718532948947085,238,20
SPANXA2,497,52,0.00340342052314,0.0,n/a,493,52
SCN9A,497,52,3.73474788732,4.54439038462,0.8218369398825394,3,0
RPRD1A,497,52,10.390922334,10.8086692308,0.96135075578259,0,0
STOM,497,52,10.8680466801,11.9031769231,0.9130374815323788,0,0
CXorf38,497,52,6.8396,7.26375192308,0.941607047216275,0,0
RPRD1B,497,52,9.98544748491,9.80009230769,1.0189136154433625,0,0
SNORD30,497,52,0.0,0.0,n/a,497,52
TRIM3,497,52,8.93158289738,8.50547692308,1.0500978343908356,0,0
SEPT4,497,52,6.32280261569,6.56520576923,0.9630775999934872,0,0
CXorf30,497,52,0.926307042254,0.427851923077,2.165017830449207,166,26
SNORD31,497,52,0.0,0.0,n/a,497,52
CXorf36,497,52,8.08144587525,8.49882692308,0.9508895696308279,0,0
OPRL1,497,52,5.34632132797,5.562275,0.9611752975118646,0,0
PRUNE,497,52,9.48140482897,9.68122692308,0.9793598377880423,0,0
COQ4,497,52,10.5069169014,10.0284019231,1.047715975287188,0,0
GABARAPL1,497,52,10.7101257545,11.1333211538,0.9619883956035172,0,0
ASAH1,497,52,12.2574645875,12.4555173077,0.9840991975463884,0,0
ASAH2,497,52,2.40469678068,2.75719615385,0.8721529577537203,19,0
GABARAPL2,497,52,11.1001587525,11.1228288462,0.9979618410071465,0,0
KLKP1,497,52,6.88035412475,5.48644423077,1.2540643512171135,0,2
PRR3,497,52,7.79521911469,7.76846153846,1.0034443854930755,0,0
PRR4,497,52,6.66306297787,5.85859038462,1.137315043455565,0,0
PRR5,497,52,8.88362313883,8.56465769231,1.0372420542635095,0,0
HSP90AB4P,497,52,0.974372635815,1.11659038462,0.8726321211789024,91,8
PRR7,497,52,5.75513561368,4.03799038462,1.4252474784509088,0,0
DVL2,497,52,9.69358128773,9.90566730769,0.9785894262972824,0,0
DVL3,497,52,11.0054802817,10.9791519231,1.0023980320882417,0,0
ABCB1,497,52,7.44545311871,7.65086346154,0.9731520051483333,0,0
DVL1,497,52,10.965406841,10.2553096154,1.0692419100244817,0,0
ABCB7,497,52,8.55323299799,8.50837884615,1.0052717624173915,0,0
ABCB6,497,52,10.0453173038,9.63054615385,1.0430682895186725,0,0
ABCB5,497,52,2.02254708249,2.05419807692,0.9845920435893329,34,3
ABCB4,497,52,3.64930402414,3.58766730769,1.0171801650393855,0,0
MED18,497,52,8.10292132797,8.11309038462,0.9987465865452627,0,0
MED19,497,52,8.23967987928,7.96122692308,1.034976136076663,0,0
ABCB9,497,52,6.49592313883,6.80623653846,0.9544074911480107,0,0
ABCB8,497,52,9.61775211268,9.43215,1.0196776040113926,0,0
JSRP1,497,52,2.03723541247,1.623125,1.2551315594762258,40,11
SLC9A4,497,52,0.566879678068,1.91356923077,0.2962420533071239,241,5
NLRC4,497,52,3.79399496982,3.73215576923,1.0165692978567427,0,0
EEF1A1P9,497,52,13.1464913481,13.2656288462,0.9910190840217983,0,0
SLC9A5,497,52,4.18207183099,3.47824615385,1.2023507382769585,0,0
SYDE2,497,52,5.93473460765,6.49595384615,0.9136047989564672,0,0
PSME4,497,52,10.8529736419,10.5663865385,1.0271225269250177,0,0
PSME2,497,52,10.9451927565,10.4925307692,1.043141354289462,0,0
PLEKHA1,497,52,9.05352072435,9.75331153846,0.9282509523708042,0,0
PSME1,497,52,11.846098994,11.7121653846,1.0114354267507466,0,0
ZNF69,497,52,6.52167484909,6.46381538462,1.008951286668381,0,0
MTSS1,497,52,8.92105372233,9.36618846154,0.9524742918603046,0,0
HMGA1,497,52,9.62064869215,9.58217307692,1.004015332943892,0,0
SLC9A1,497,52,10.0799062374,10.6267846154,0.9485377376362424,0,0
SNORD115-10,497,52,0.0,0.0,n/a,497,52
BAI1,497,52,4.44257927565,4.95095769231,0.89731715594265,0,0
BAI2,497,52,6.32987867203,7.29612307692,0.8675674197510428,0,0
BAI3,497,52,2.72809195171,4.43866923077,0.6146193396883229,15,0
UBAP2L,497,52,11.3997925553,11.2899788462,1.0097266532271276,0,0
TOPBP1,497,52,9.07318008048,9.00650769231,1.0074026904159699,0,0
OR6C2,497,52,0.0569987927565,0.0346519230769,1.6448955121483106,459,49
RSPRY1,497,52,8.28607464789,8.76752115385,0.9450874999317648,0,0
SUPT7L,497,52,9.6138331992,9.60473846154,1.0009469011252234,0,0
OR6C1,497,52,0.00252173038229,0.0,n/a,496,52
TLX2,497,52,0.279432796781,0.16355,1.7085466021442008,340,43
TLX3,497,52,0.084706639839,0.0772807692308,1.096089501724426,449,50
PVRIG,497,52,5.64426197183,5.06989230769,1.1132903086062031,0,0
ADH1C,497,52,6.27242615694,6.920775,0.9063184624470019,0,0
ADH1B,497,52,5.49652615694,7.16634230769,0.7669918517626088,1,0
ADH1A,497,52,0.799006036217,1.27430384615,0.627013752354978,148,4
CLEC4GP1,497,52,0.651825955734,1.60584423077,0.4059085826912171,234,15
SERPINF1,497,52,10.4394259557,11.5754288462,0.9018608376831844,0,0
HCK,497,52,6.76344104628,7.07789615385,0.9555722349221509,0,0
TNRC18,497,52,11.7525549296,11.6449384615,1.0092414801842404,0,0
ARFGEF1,497,52,10.5603977867,10.6049269231,0.995801089750114,0,0
DNLZ,497,52,7.38668370221,6.74947115385,1.094409255753914,0,0
APOC1P1,497,52,0.186972635815,0.0164807692308,11.344897389001453,373,50
ARFGEF2,497,52,10.498845674,10.8619673077,0.9665694414868211,0,0
KIAA1704,497,52,7.97487867203,8.440475,0.9448376628130756,0,0
KIAA1257,497,52,4.7660555332,4.14008653846,1.15119707980072,0,0
SLC9A8,497,52,9.38347806841,9.28048846154,1.0110974338580154,0,0
MLEC,497,52,13.1162615694,12.8702730769,1.0191129194402633,0,0
LIN7C,497,52,9.89794507042,9.93916923077,0.9958523535126984,0,0
SLC9A9,497,52,8.58512595573,8.72098653846,0.9844214204289901,0,0
LOC645431,497,52,3.84729336016,4.00216538462,0.9613029423896978,0,0
TGM3,497,52,7.30458531187,4.51153653846,1.619090358594798,0,0
CYP2W1,497,52,3.2741889336,4.68738846154,0.6985102601304306,15,1
SLC30A8,497,52,0.760093963783,1.13891730769,0.66738292468556,230,13
PSMC3IP,497,52,6.12845995976,6.27999038462,0.975870914511581,0,0
SLC30A4,497,52,10.4126046278,10.14015,1.0268688952102878,0,0
SLC30A7,497,52,9.93375191147,9.71764807692,1.0222382857287173,0,0
SLC30A6,497,52,7.63613118712,8.02405,0.9516554840912925,0,0
SLC30A1,497,52,7.45778108652,7.83721923077,0.9515851052423763,0,0
LOC647859,497,52,1.41263078471,0.931080769231,1.5171946746095102,160,22
SLC30A3,497,52,2.29794004024,2.95626538462,0.7773118246420271,12,0
FURIN,497,52,12.1748434608,12.0707346154,1.0086248972160552,0,0
ASPDH,497,52,0.498328370221,0.473917307692,1.051509118010244,216,19
PLA2G4C,497,52,8.0289054326,7.74757692308,1.0363118059119474,0,0
EML2,497,52,9.74295895372,10.1228826923,0.9624688193933079,0,0
BTN1A1,497,52,0.516106237425,1.18726923077,0.43470025504675347,219,13
GADD45B,497,52,10.4087587525,10.7723076923,0.9662515265830914,0,0
EML1,497,52,8.51882354125,8.88670961538,0.9586026673471756,0,0
EML6,497,52,5.37761287726,5.31186923077,1.0123767441625875,0,0
